sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act
500106013,YouBike2.0_羅斯福三段金門街口,15,3,中正區,2021-12-26 08:28:10,25.02345,121.52498,羅斯福路三段2號前,Zhongzheng Dist,YouBike2.0_Sec. 3， Roosevelt Rd & Jinmen St Intersection,No. 2， Sec. 3， Roosevelt Rd Intersection,12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:28:10,2021-12-26
500106014,YouBike2.0_牯嶺公園,12,7,中正區,2021-12-26 07:56:10,25.02338,121.51889,廈門街113巷/牯嶺街口(西側),Zhongzheng Dist,YouBike2.0_Guling Park,Ln. 113， Xiamen St & Guling St. Intersection (West),5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:56:10,2021-12-26
500106015,YouBike2.0_捷運古亭站(8號出口),15,4,中正區,2021-12-26 08:14:10,25.02701,121.52164,和平西路一段13-1號前方,Zhongzheng Dist,YouBike2.0_MRT Guting Sta. (Exit 8),No. 13-1， Sec. 1， Heping W. Rd.,11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:14:10,2021-12-26
500106016,YouBike2.0_捷運古亭站(7號出口),12,4,中正區,2021-12-26 07:25:50,25.02805,121.52155,羅斯福路二段44號前方,Zhongzheng Dist,YouBike2.0_MRT Guting Sta. (Exit 7),No. 44， Sec. 2， Roosevelt Rd.,8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:25:50,2021-12-26
500106017,YouBike2.0_南昌公園,21,6,中正區,2021-12-26 08:17:54,25.02698,121.52081,和平西路一段與南昌路二段口西北側,Zhongzheng Dist,YouBike2.0_Nanchang Park,Sec. 1， Heping W. Rd. & Sec. 2， Nanchang Rd. Intersection (Northwest),15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:17:54,2021-12-26
500106018,YouBike2.0_和平重慶路口,25,15,中正區,2021-12-26 08:39:10,25.02723,121.51659,和平西路一段/福州街口東側,Zhongzheng Dist,YouBike2.0_Heping & Chongqing Rd. Intersection,Sec. 1， Heping W. Rd. & Fuzhou St. Intersection (East),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:39:10,2021-12-26
500106019,YouBike2.0_孫立人將軍官邸,23,8,中正區,2021-12-26 08:31:30,25.02933,121.51854,南昌路一段136號前,Zhongzheng Dist,YouBike2.0_Gen.Sun Li-Jen Residence,No. 136， Nanchang Rd.,14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:31:30,2021-12-26
500106020,YouBike2.0_羅斯福路二段6巷口,14,6,中正區,2021-12-26 07:54:10,25.02923,121.52058,羅斯福路二段/羅斯福路二段6巷口,Zhongzheng Dist,YouBike2.0_Ln.6， Sec.2， Roosevelt Rd.,Ln. 6， Sec. 2， Roosevelt Rd. Intersection,8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:54:10,2021-12-26
500106021,YouBike2.0_金華杭州南路口,21,1,中正區,2021-12-26 07:48:10,25.031,121.52211,金華街口/杭州南路二段西北側,Zhongzheng Dist,YouBike2.0_Jinhua & Hangzhou S. Rd. Intersection,Jinhua St. & Sec. 2， Hangzhou S. Rd. Intersection (Northwest)),20,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:48:10,2021-12-26
500106022,YouBike2.0_捷運中正紀念堂站(3號出口),18,3,中正區,2021-12-26 08:17:54,25.03239,121.51866,金華街17號前方,Zhongzheng Dist,YouBike2.0_MRT C.K.S. Memorial Hall Sta. (Exit 3),No. 17， Jinhua St.,15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:17:54,2021-12-26
500106023,YouBike2.0_捷運中正紀念堂站(4號出口),21,14,中正區,2021-12-26 08:34:10,25.03376,121.51772,羅斯福路一段5號前方,Zhongzheng Dist,YouBike2.0_MRT C.K.S. Memorial Hall Sta. (Exit 4),No. 5， Sec. 1， Roosevelt Rd.,7,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:34:10,2021-12-26
500106024,YouBike2.0_重慶南海路口西南側,16,5,中正區,2021-12-26 08:09:10,25.03124,121.51459,重慶南路二段與南海路口西南側,Zhongzheng Dist,YouBike2.0_Chongqing & Nanhai Rd. Intersection,Sec. 2， Chongqing S. Rd. & Nanhai Rd. Intersection (Southwest),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:09:10,2021-12-26
500106025,YouBike2.0_螢橋國小,14,11,中正區,2021-12-26 08:36:12,25.02626,121.51402,泉州街32號對面人行道,Zhongzheng Dist,YouBike2.0_Ying-Qiao Elementary School,No. 32， Quanzhou St. (Opposite),2,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:12,2021-12-26
500106026,YouBike2.0_古亭智慧圖書館,14,10,中正區,2021-12-26 08:06:03,25.02543,121.51052,中華路二段443巷45號前,Zhongzheng Dist,YouBike2.0_Guting Intelligent Library,No. 45， Ln. 443， Sec. 2， Zhonghua Rd,4,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:06:03,2021-12-26
500106027,YouBike2.0_永昌公園,15,2,中正區,2021-12-26 08:34:10,25.02643,121.50936,詔安街224號前,Zhongzheng Dist,YouBike2.0_Yongchang Park,No. 224， Zhao'an St.,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:34:10,2021-12-26
500106028,YouBike2.0_中華路二段409巷口,15,3,中正區,2021-12-26 08:29:10,25.02598,121.50806,中華路二段403號前,Zhongzheng Dist,YouBike2.0_Ln. 409， Sec. 2， Zhonghua Rd,No. 403， Sec. 2， Zhonghua Rd.,12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:29:10,2021-12-26
500106029,YouBike2.0_南機場夜市(中華路二段),21,7,中正區,2021-12-26 08:19:10,25.02886,121.50518,中華路二段305巷至307巷,Zhongzheng Dist,YouBike2.0_Nanjichang Night Market (Sec. 2， Zhonghua Rd),Ln. 305-307， Sec. 2， Zhonghua Rd,14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:19:10,2021-12-26
500106030,YouBike2.0_南海和平路口西南側,19,11,中正區,2021-12-26 07:09:10,25.03024,121.50904,南海路與和平西路二段西南側,Zhongzheng Dist,YouBike2.0_Nanhai Rd & Sec. 2， Heping W. Rd (Southwest),Nanhai Rd & Sec. 2， Heping W. Rd (Southwest),8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:09:10,2021-12-26
500106031,YouBike2.0_莒光和平路口,20,7,中正區,2021-12-26 06:18:10,25.03132,121.50745,莒光路2號前,Zhongzheng Dist,YouBike2.0_Juguang Rd & Sec. 2， Heping W. Rd Intersection,No. 2， Juguang Rd.,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:18:10,2021-12-26
500106037,YouBike2.0_水源路11-1號旁,19,13,中正區,2021-12-26 07:58:10,25.01602,121.52565,水源路11-1號(旁),Zhongzheng Dist,YouBike2.0_No. 11-1， Shuiyuan Rd,No. 11-1， Shuiyuan Rd.,6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:58:10,2021-12-26
500106038,YouBike2.0_南門國中,21,2,中正區,2021-12-26 08:36:12,25.03543,121.50834,廣州街8巷/廣州街口東南側,Zhongzheng Dist,YouBike2.0_Nan Men Junior High School,Ln. 8， Guangzhou St/Guangzhou St Intersection. (Southeast),19,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:12,2021-12-26
500106039,YouBike2.0_捷運小南門站(2號出口),18,0,中正區,2021-12-26 08:23:03,25.03567,121.51006,愛國西路30號之2前方,Zhongzheng Dist,YouBike2.0_MRT Xiaonanmen Sta. (Exit 2),No. 30-2， Aiguo West Rd.,18,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:23:03,2021-12-26
500106040,YouBike2.0_介壽公園,23,2,中正區,2021-12-26 08:29:03,25.03907,121.5138,貴陽街懷寧街口(東北側),Zhongzheng Dist,YouBike2.0_Jieshou Park,Guiyang St & Huaining St Intersection (Northeast),21,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:29:03,2021-12-26
500106041,YouBike2.0_中華貴陽街口,20,5,中正區,2021-12-26 07:35:49,25.03938,121.50772,貴陽街一段243之1號(前),Zhongzheng Dist,YouBike2.0_Zhonghua Rd & Guiyang St Intersection,No. 234-1， Sec. 1， Guiyang St.,15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:35:49,2021-12-26
500106042,YouBike2.0_華山文創園區,39,2,中正區,2021-12-26 08:39:10,25.04367,121.52849,忠孝東路二段41號,Zhongzheng Dist,YouBike2.0_Huashan 1914 Creative Park,No. 41， Sec. 2， Zhongxiao E. Rd.,37,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:39:10,2021-12-26
500106043,YouBike2.0_捷運善導寺站(1號出口),17,4,中正區,2021-12-26 08:14:10,25.04527,121.5222,忠孝東路一段7號,Zhongzheng Dist,YouBike2.0_MRT Shandao Temple Sta (Exit 1),No. 7， Sec. 1， Zhongxiao E. Rd.,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:14:10,2021-12-26
500106044,YouBike2.0_濟南紹興路口,20,4,中正區,2021-12-26 07:05:43,25.04193,121.52459,濟南紹興路口東南側,Zhongzheng Dist,YouBike2.0_Jinan Rd & Shaoxing S. St Intersection,Jinan Rd & Shaoxing S. St Intersection. (Southeast),16,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:05:43,2021-12-26
500106046,YouBike2.0_林森仁愛路口,13,3,中正區,2021-12-26 08:21:10,25.03915,121.52163,林森南路與仁愛路一段西北側,Zhongzheng Dist,YouBike2.0_Linsen S. Rd & Sec 1， Ren'ai Rd Intersection,Linsen S. Rd & Section 1， Ren'ai Rd Intersection. (Northwest),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:21:10,2021-12-26
500106047,YouBike2.0_中正運動中心,18,2,中正區,2021-12-26 08:37:10,25.03786,121.51985,信義路一段1號前,Zhongzheng Dist,YouBike2.0_Zhongzheng Sports Center,No. 1， Sec 1， Xinyi Rd.,16,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:37:10,2021-12-26
500106048,YouBike2.0_信義杭州路口,18,3,中正區,2021-12-26 08:36:12,25.0357,121.5241,信義路一段21號前,Zhongzheng Dist,YouBike2.0_Sec 1， Xinyi Rd & Hangzhou S. Rd Intersection,No. 21， Sec 1， Xinyi Rd.,15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:12,2021-12-26
500106049,YouBike2.0_捷運善導寺站(3號出口),20,9,中正區,2021-12-26 08:21:10,25.04428,121.52336,林森南路1號南側,Zhongzheng Dist,YouBike2.0_MRT Shandao Temple Sta (Exit 3),No. 21， Linsen S. Rd. (South),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:21:10,2021-12-26
500106050,YouBike2.0_捷運小南門站(1號出口),46,16,中正區,2021-12-26 05:19:10,25.03648,121.50951,愛國西路/延平南路(西北側),Zhongzheng Dist,YouBike2.0_MRT Xiaonanmen Sta. (Exit 1),Aiguo E. Rd. & Yanping S. Rd Intersection (Northwest),30,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 05:19:10,2021-12-26
500106051,YouBike2.0_延平南路133巷口,17,7,中正區,2021-12-26 07:32:35,25.03792,121.50846,延平南路162號對側,Zhongzheng Dist,YouBike2.0_Ln. 133， Yanping S. Rd Intersection,No.162， Yanping S. Rd. (Opposite),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:32:35,2021-12-26
500106052,YouBike2.0_捷運西門站(2號出口),24,1,中正區,2021-12-26 08:14:03,25.0416,121.50842,中華路一段59號旁,Zhongzheng Dist,YouBike2.0_MRT Ximen Sta (Exit 2),No. 59， Sec. 1， Zhonghua Rd.,23,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:14:03,2021-12-26
500106053,YouBike2.0_寶慶博愛路口,19,2,中正區,2021-12-26 08:03:03,25.04129,121.5112,博愛路162號,Zhongzheng Dist,YouBike2.0_Baoqing Rd & Bo'ai Rd Intersection,No. 162， Bo'ai Rd.,17,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:03:03,2021-12-26
500106054,YouBike2.0_法務部,27,5,中正區,2021-12-26 07:27:10,25.03705,121.51249,重慶南路一段130號旁,Zhongzheng Dist,YouBike2.0_Agency Against Corruption,No. 130， Sec. 1， Chongqing S. Rd.,21,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:27:10,2021-12-26
500106055,YouBike2.0_臺北市立大學(博愛校區),49,16,中正區,2021-12-26 06:21:10,25.03545,121.51327,愛國西路1號(前),Zhongzheng Dist,YouBike2.0_University of Taipei Boai Campus,No. 1， Aiguo W. Rd.,33,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:21:10,2021-12-26
500106056,YouBike2.0_國家圖書館,16,7,中正區,2021-12-26 08:39:10,25.03763,121.51709,中山南路20號前,Zhongzheng Dist,YouBike2.0_National Central Library,No. 20， Zhongshan S. Rd.,9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:39:10,2021-12-26
500106057,YouBike2.0_市民金山路口,18,2,中正區,2021-12-26 06:52:10,25.0459,121.53068,金山市民大道口南側,Zhongzheng Dist,YouBike2.0_Civic Blvd & Jinshan N. Rd Intersection,Jinshan N. Rd & Civic Blvd Intersection. (South),16,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:52:10,2021-12-26
500106058,YouBike2.0_聯合醫院和平院區,18,6,中正區,2021-12-26 07:09:10,25.03516,121.50641,中華路二段33號旁,Zhongzheng Dist,YouBike2.0_Taipei City Hospital Heping Branch,No. 33， Sec. 2， Zhonghua Rd.,12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:09:10,2021-12-26
500106059,YouBike2.0_中山堂,13,0,中正區,2021-12-26 08:39:10,25.04412,121.51025,武昌街一段與延平南路口,Zhongzheng Dist,YouBike2.0_Zhongshan Hall,Sec. 1， Wuchang St & Yanping South Rd Intersection.,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:39:10,2021-12-26
500106060,YouBike2.0_中華漢口街口,19,4,中正區,2021-12-26 07:11:10,25.04533,121.50944,中華路一段與漢口街一段路口,Zhongzheng Dist,YouBike2.0_Sec. 1， Zhonghua Rd & Hankou St Intersection,Sec. 1， Zhonghua Rd & Sec. 1， Hankou St Intersection,15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:11:10,2021-12-26
500106061,YouBike2.0_中華路一段21巷口,22,8,中正區,2021-12-26 08:37:10,25.04677,121.50989,中華路一段11號(斜前方),Zhongzheng Dist,YouBike2.0_Ln. 21， Sec. 1， Zhonghua Rd Intersection,No. 11， Sec. 1， Zhonghua Rd. (Front right),14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:37:10,2021-12-26
500106062,YouBike2.0_捷運臺大醫院站(4號出口),23,0,中正區,2021-12-26 08:36:04,25.04297,121.51643,常德街1號(公園路側),Zhongzheng Dist,YouBike2.0_MRT NTU Hospital Sta. (Exit 4),No. 1， Changde St. (Gongyuan Rd),23,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:04,2021-12-26
500106063,YouBike2.0_寶藏巖觀音亭,23,10,中正區,2021-12-26 08:14:03,25.01027,121.5331,汀州路三段230巷23號,Zhongzheng Dist,YouBike2.0_Treasure Hill Guanyin Temple,No. 23， Ln. 230， Sec. 3， Tingzhou Rd.,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:14:03,2021-12-26
500106064,YouBike2.0_師大水源路口,11,5,中正區,2021-12-26 01:27:10,25.0203,121.52302,師大路/水源路口(東南側),Zhongzheng Dist,YouBike2.0_Shida Rd. & Shuiyuan Rd. Intersection,Shida Rd. & Shuiyuan Rd. Intersection (Southeast),6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 01:27:10,2021-12-26
500106065,YouBike2.0_中山徐州路口,16,7,中正區,2021-12-26 08:31:10,25.04176,121.51866,中山南路/徐州路(東南側),Zhongzheng Dist,YouBike2.0_Zhongshan Rd. & Xuzhou Rd. Intersection,Zhongshan S. Rd. & Xuzhou Rd. (Southeast),9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:31:10,2021-12-26
500106066,YouBike2.0_信義連雲街口,18,3,中正區,2021-12-26 08:37:10,25.03377,121.53041,信義路二段213號前,Zhongzheng Dist,YouBike2.0_Xinyi Rd. & Lianyun St. Intersection,No. 213， Sec. 2， Sinyi Rd.,15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:37:10,2021-12-26
500106067,YouBike2.0_臺北轉運站,24,6,中正區,2021-12-26 08:27:10,25.04842,121.51994,市民大道一段/中山北路一段(西北側),Zhongzheng Dist,YouBike2.0_Taipei Bus Station,Sec. 1， Civic Blvd. & Sec. 1， Jhongshan N. Rd. Intersection (Northwest),18,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:27:10,2021-12-26
500106070,YouBike2.0_光華商場,14,2,中正區,2021-12-26 06:54:10,25.04478,121.53274,新生北路一段/市民大道三段口(西側),Zhongzheng Dist,YouBike2.0_Guang Hua Computer Market,Sec. 1， Sinsheng N. Rd. & Sec. 3， Civic Blvd. Intersection (West),12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:54:10,2021-12-26
500106071,YouBike2.0_中山青島路口,16,4,中正區,2021-12-26 07:05:43,25.04503,121.51968,中山南路/青島東路口(東北側),Zhongzheng Dist,YouBike2.0_Zhongshan & Qingdao Intersection,Zhongshan S. Rd & Qingdao E. Rd. Intersection (Northeast),12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:05:43,2021-12-26
500106074,YouBike2.0_王貫英先生紀念圖書館,15,5,中正區,2021-12-26 08:04:10,25.02266,121.52362,汀州路二段265號,Zhongzheng Dist,YouBike2.0_Taipei Public Library Wang Guan-Ying Branch,No. 265， Sec. 2， Tingzhou Rd.,10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:04:10,2021-12-26
500107001,YouBike2.0_通北街65巷口,16,8,中山區,2021-12-26 01:35:41,25.08251,121.54004,通北街/通北街65巷口(東北側),Zhongshan Dist,YouBike2.0_Ln. 65， Tongbei St.,Tongbei /Ln. 65， Tongbei St. Intersection,8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 01:35:41,2021-12-26
500107002,YouBike2.0_圓山風景區,15,6,中山區,2021-12-26 07:51:14,25.07805,121.5295,北安路/北安路77巷口(西北側),Zhongshan Dist,YouBike2.0_Yuanshan Scenic Area,Bei'an Rd./Ln. 77， Bei'an Rd. Intersection,9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:51:14,2021-12-26
500107003,YouBike2.0_樂群二堤頂大道口,20,7,中山區,2021-12-26 07:06:10,25.0803,121.56251,堤頂大道二段382號(旁),Zhongshan Dist,YouBike2.0_Lequn 2nd & Tiding Blvd. Intersection,No. 382， Tiding Blvd.,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:06:10,2021-12-26
500107004,YouBike2.0_劍潭社區,13,7,中山區,2021-12-25 12:47:11,25.08524,121.53748,通北街146巷2弄2號(對面公園),Zhongshan Dist,YouBike2.0_Jiantan Community,No. 2， Aly. 2， Ln. 146， Tongbei St. (Opposite),6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-25 12:47:11,2021-12-25
500107005,YouBike2.0_培英公園,14,5,中山區,2021-12-26 01:31:10,25.08258,121.54462,崇實路/大直街62巷(東南側),Zhongshan Dist,YouBike2.0_Peiying Park,Chongshi/Ln. 62， Dajhih St. Intersection,9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 01:31:10,2021-12-26
500107006,YouBike2.0_樂群二明水路口,20,13,中山區,2021-12-26 08:07:10,25.08009,121.55226,樂群二路/明水路口(東北側),Zhongshan Dist,YouBike2.0_Lequn 2nd & Mingshui Rd. Intersection,Lequn 2nd/Mingshui Rd. Intersection,7,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:07:10,2021-12-26
500107007,YouBike2.0_北安大直街口,15,5,中山區,2021-12-26 08:03:42,25.08474,121.54968,北安路676號前人行道,Zhongshan Dist,YouBike2.0_Bei'an & Dajhih St. Intersection,No. 676， Bei'an Rd.,10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:03:42,2021-12-26
500107008,YouBike2.0_捷運劍南路站(2號出口),38,16,中山區,2021-12-26 08:39:11,25.08401,121.55535,敬業三路11號(植福路側對面),Zhongshan Dist,YouBike2.0_MRT Jiannan Rd. Station (Exit 2),No. 11， Jingye 3rd Rd. (Opposite),22,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:39:11,2021-12-26
500107009,YouBike2.0_樂群二敬業三路口,20,8,中山區,2021-12-26 08:31:10,25.07985,121.55609,敬業三路155號(前),Zhongshan Dist,YouBike2.0_Lequn 2nd & Jingye 3rd Rd. Intersection,No. 155， Jingye 3rd Rd.,12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:31:10,2021-12-26
500107010,YouBike2.0_樂群二敬業四路口,18,10,中山區,2021-12-26 07:48:11,25.07976,121.55813,樂群二路186號,Zhongshan Dist,YouBike2.0_Lequn 2nd & Jingye 4th Rd. Intersection,No. 186， Lecyun 2nd Rd.,8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:48:11,2021-12-26
500107011,YouBike2.0_捷運大直站(3號出口),34,11,中山區,2021-12-26 08:38:11,25.07923,121.5473,北安路536號(旁),Zhongshan Dist,YouBike2.0_Dazhi Station (Exit 3),No. 536， Bei'an Rd.,23,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:38:11,2021-12-26
500107012,YouBike2.0_復興市民路口,18,9,中山區,2021-12-26 07:55:47,25.04585,121.54375,復興南路一段36-9號前人行道,Zhongshan Dist,YouBike2.0_Fuxing Rd. & Civic Blvd. Intersection,No. 36-9， Sec. 1， Fuxing S. Rd.,9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:55:47,2021-12-26
500107013,YouBike2.0_南京遼寧街口,15,4,中山區,2021-12-26 08:37:35,25.05176,121.54217,南京東路三段189號(對面),Zhongshan Dist,YouBike2.0_Nanjing Rd. & Liaoning St. Intersection,No. 189， Sec. 3， Nanjing E. Rd. (Opposite),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:37:35,2021-12-26
500107014,YouBike2.0_伊通長安路口,15,4,中山區,2021-12-26 07:58:10,25.04833,121.53469,伊通街/長安東路二段(西南側路側),Zhongshan Dist,YouBike2.0_Yitong St. & Chang'an Rd. Intersection,Yitong St. & Sec. 2， Chang'an E Rd. Intersection (Southwest),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:58:10,2021-12-26
500107015,YouBike2.0_新生長安路口,15,5,中山區,2021-12-26 07:15:41,25.04861,121.52935,新生北路一段/長安東路二段交叉口(北側),Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Chang'an Rd. Intersection,Sec.1， Xinsheng N. Rd. & Sec. 2， Chang'an E Rd. Intersection (North),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:15:41,2021-12-26
500107016,YouBike2.0_市民林森路口,20,5,中山區,2021-12-26 08:33:11,25.04796,121.52439,市民大道二段/林森北路(東北側),Zhongshan Dist,YouBike2.0_Civic Blvd. & Linsen Rd. Intersection,Sec. 2， Civic Blvd. & Linsen N Rd. Intersection (NorthEast),15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:33:11,2021-12-26
500107017,YouBike2.0_南京新生路口,12,1,中山區,2021-12-26 08:29:10,25.05194,121.52766,新生北路一段/南京東路一段口(橋墩下方),Zhongshan Dist,YouBike2.0_Nanjing Rd. & Xinsheng Rd. Intersection,Sec.1， Xinsheng N. Rd. & Sec. 1， Nanjing E. Rd. Intersection (Under Bridge),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:29:10,2021-12-26
500107018,YouBike2.0_一江公園,16,3,中山區,2021-12-26 07:11:10,25.05316,121.53146,一江街/松江路132巷口(西北側),Zhongshan Dist,YouBike2.0_Yijiang Park,Yijiang St. & Ln. 132， Songjiang Rd. Intersection (Northwest),13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:11:10,2021-12-26
500107019,YouBike2.0_松江公園,15,7,中山區,2021-12-26 07:32:10,25.05025,121.53273,松江路/松江路84巷(西北側路側),Zhongshan Dist,YouBike2.0_Songjiang Park,Songjiang Rd. & Ln. 84， Songjiang Rd. Intersection (Northwest),8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:32:10,2021-12-26
500107020,YouBike2.0_新生長春路口,15,1,中山區,2021-12-26 08:34:10,25.05639,121.52752,新生北路二段/新生北路二段68巷交叉口(新生橋下),Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Changchun Rd. Intersection,Sec. 2， Xinsheng N. Rd. & Ln. 68 Intersection (Under Bridge),14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:34:10,2021-12-26
500107021,YouBike2.0_第二果菜批發市場,16,3,中山區,2021-12-26 08:37:10,25.06642,121.53735,民族東路410巷2弄18號(東側),Zhongshan Dist,YouBike2.0_The Second Wholesale Fruit and Vegetable Market,No. 18， Aly. 2， Ln. 410， Minzu E Rd. (East),12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:37:10,2021-12-26
500107022,YouBike2.0_民生建國路口,17,2,中山區,2021-12-26 07:41:03,25.05778,121.53692,民生東路三段 / 建國北路二段口,Zhongshan Dist,YouBike2.0_Minsheng Rd. & Jianguo Rd. Intersection,Sec. 3， Minsheng E Rd. & Sec. 2， Jianguo N Rd. Intersection,15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:41:03,2021-12-26
500107023,YouBike2.0_興安華城,31,3,中山區,2021-12-26 08:21:56,25.05606,121.54175,興安街53-4號對側,Zhongshan Dist,YouBike2.0_Xing An Hua Cheng,No. 53-4， Xing'an St. (Opposite),27,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:21:56,2021-12-26
500107024,YouBike2.0_捷運中山國中站,19,8,中山區,2021-12-26 08:33:11,25.06106,121.54406,復興北路386號南側,Zhongshan Dist,YouBike2.0_MRT Zhongshan Junior High School Sta.,No. 386， Fuxing N Rd. (South),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:33:11,2021-12-26
500107025,YouBike2.0_龍江錦州街口,16,4,中山區,2021-12-26 08:19:10,25.06045,121.54077,龍江路287號前方,Zhongshan Dist,YouBike2.0_Long Jiang Rd. & Jinzhou St. Intersection,No. 287， Long Jiang Rd.,12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:19:10,2021-12-26
